,Unnamed: 0,Unnamed: 0.1,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
2163,2163,212361,706481715749318760,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,36ab9eff,496515fa,1,0,21191,320,50,2424,1,161,100192,71
2164,2164,212509,8423842492103470412,0,14102608,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1b1f8c4,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
2165,2165,212516,8481380754552005890,0,14102608,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a43c267,8a4875bd,1,0,21412,320,50,2467,2,167,100075,23
2166,2166,212580,9141633642893310515,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,71acd73e,5b4ceb40,1,0,17016,320,50,1873,3,39,100039,23
2167,2167,212611,940554564827933782,1,14102608,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,3bb1ddd7,1,0,22267,320,50,2566,3,41,100156,42
2168,2168,212789,10840634901994587300,0,14102609,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0cdc2bd7,e46cc378,1,0,19771,320,50,2227,0,679,100079,48
2169,2169,212814,11007155468119409617,1,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5f3e0215,5db079b5,1,2,15705,320,50,1722,0,35,-1,79
2170,2170,212833,11137040034037795908,0,14102609,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,f60c2fd3,1,0,22268,320,50,2566,3,41,100156,42
2171,2171,212843,11233481770824376088,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f8bb403,1aa0e912,1,0,15702,320,50,1722,0,35,-1,79
2172,2172,212867,11395297997565808587,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2a28e2ba,2203a096,1,0,15708,320,50,1722,0,35,100084,79
2173,2173,212883,11531379553843434709,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,be6e44cb,158e4944,1,0,17016,320,50,1873,3,39,100061,23
2174,2174,212889,11603750857466873118,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ebb3d9ba,945dd5c4,1,0,4687,320,50,423,2,39,100148,32
2175,2175,212905,11696685013173015268,0,14102609,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,3bb1ddd7,1,0,22267,320,50,2566,3,41,100156,42
2176,2176,213024,1259975461122806407,0,14102609,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c919061,e9b8d8d7,1,0,4687,320,50,423,2,39,100148,32
2177,2177,213122,13404174426386661060,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6cbb2a2e,a8d2c4cf,1,0,15701,320,50,1722,0,35,-1,79
2178,2178,213135,13464216043693237779,0,14102609,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c80a93c5,5ec45883,1,0,19771,320,50,2227,0,935,100079,48
2179,2179,213313,14933622480074379311,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,45a658d1,0bcabeaf,1,3,21189,320,50,2424,1,161,100193,71
2180,2180,213378,15480255293073522369,0,14102609,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,244659b9,04258293,1,0,19772,320,50,2227,0,679,100081,48
2181,2181,213463,16145909608656319403,0,14102609,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,c06fd929,d7aa863b,1,0,19772,320,50,2227,0,679,-1,48
2182,2182,213682,17920653261350549905,0,14102609,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,500e3b25,49ea3580,1,0,18094,320,50,2060,3,39,100106,23
2183,2183,213716,1813235219496500244,0,14102609,1002,0,8eeec40c,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,8bd88a23,bc7e3017,a9b05547,0,0,22541,320,50,2601,2,167,100074,23
2184,2184,213723,1817022375020662740,0,14102609,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,8b58cccc,aa42be81,6f856677,0,0,15700,300,50,1722,0,35,-1,79
2185,2185,213836,2472174755149323779,0,14102609,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cef1c491,88fe1d5d,1,0,19772,320,50,2227,0,679,-1,48
2186,2186,213845,2539886986407636494,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,bd884bb1,cc1b551e,1,2,17016,320,50,1873,3,39,100061,23
2187,2187,213856,2694750342122538608,0,14102609,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5cc6ab09,421872ab,1,0,19771,320,50,2227,0,679,-1,48
2188,2188,213878,2844196767275170730,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ca96f5cd,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
2189,2189,213926,3246367443168434255,0,14102609,1005,0,a469e235,7b1e349b,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,186d659b,2ea4f8ba,1,0,22267,320,50,2566,3,41,100155,42
2190,2190,213966,3477796650072605670,1,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,cd5b1559,1,2,15708,320,50,1722,0,35,-1,79
2191,2191,214077,4490682878935016233,0,14102609,1005,0,a8c88b36,3fa3aa64,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7dc3b4cc,684581ce,1,0,20008,320,50,2283,0,163,-1,95
2192,2192,214307,6350313173733152235,1,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d966a13b,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
2193,2193,214352,673107190743475789,0,14102609,1005,0,41295d90,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8c5e846,1ccc7835,1,0,20009,320,50,2283,0,163,100076,95
2194,2194,214358,6777727859787262070,0,14102609,1005,0,8d19f127,d2d26196,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ba33a326,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
2195,2195,214552,8259069588581948256,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1fe29191,c6263d8a,1,0,15708,320,50,1722,0,35,-1,79
2196,2196,214573,8463052116821456717,0,14102609,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a7803b6,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
2197,2197,214684,928302521246074144,0,14102609,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1f47b199,3bc980aa,1,0,17014,320,50,1872,3,39,-1,23
2198,2198,214819,10363747996058525679,1,14102610,1002,0,c6af341d,19944fab,50e219e0,ecad2386,7801e8d9,07d7df22,32772f9d,2b546de8,08ac11ab,0,0,21789,320,50,2512,2,291,100105,52
2199,2199,214838,10559237993287486863,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9af4eb43,1f0bc64f,1,0,20634,320,50,2374,3,39,-1,23
2200,2200,214877,10850620395846145086,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6bae9868,fa61e8fe,1,0,18091,320,50,2060,3,39,-1,23
2201,2201,215141,13071740108042959802,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2adb3281,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
2202,2202,215176,13391908052515983093,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,3d18bdbd,498bec49,27466962,1,2,380,320,50,112,3,1319,100210,15
2203,2203,215234,13816912074351363178,1,14102610,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1d94e4eb,1ccc7835,1,0,17653,300,250,1994,2,39,-1,33
2204,2204,215237,13837868441650832803,0,14102610,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6e96da0d,a5bce124,1,0,17583,320,50,1991,2,39,-1,33
2205,2205,215258,13989947307829213702,0,14102610,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,427b62d5,d787e91b,1,0,20006,320,50,2283,0,163,100076,95
2206,2206,215284,14212213100962733315,0,14102610,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18172cc6,1bd6348d,1,0,20633,320,50,2374,3,39,-1,23
2207,2207,215345,14650191841994322119,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,33b365c3,b9cee3e9,9a3b63bc,1,2,17016,320,50,1873,3,39,100061,23
2208,2208,215365,14783277842040478707,0,14102610,1005,0,1f40797f,fff602a2,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6d25de1a,1f0bc64f,1,0,17239,320,50,1973,3,39,-1,23
2209,2209,215457,15493339506974935347,0,14102610,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b110741,158e4944,1,0,22224,320,50,2561,0,687,-1,51
2210,2210,215640,16891695158413567130,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,5f18dd9c,be87996b,1,2,21980,320,50,2532,0,675,100133,48
2211,2211,215718,17436265063274643351,0,14102610,1005,0,14a5a57a,94142e6d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4989289a,a0f5f879,1,0,19278,320,50,1447,2,47,100077,13
2212,2212,215818,18202083573301313771,0,14102610,1005,1,20e2b21c,44f61852,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3a2245a9,9a233deb,1,0,22267,320,50,2566,3,41,100155,42
2213,2213,215830,18370250885425021819,1,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e85d0330,1ddc516d,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
2214,2214,215955,2653979540485118063,0,14102610,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1e6c0ac,a0f5f879,1,0,19950,320,50,1800,3,167,100077,23
2215,2215,215964,2734543697418827031,0,14102610,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae3c4c16,711ee120,1,0,22552,320,50,2602,0,163,100083,182
2216,2216,215994,3057189040942827167,0,14102610,1005,0,b81c580b,59140f66,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,62d65eb4,d787e91b,1,0,19665,320,50,2253,2,303,-1,52
2217,2217,216087,3706467877257949814,0,14102610,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ccca951,5ef191d3,1,0,19951,320,50,1528,3,39,100077,23
2218,2218,216437,615766094579797736,0,14102610,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,51277be3,76dc4769,1,0,8330,320,50,761,3,175,100077,23
2219,2219,216509,6753406465120802424,0,14102610,1005,0,c753d07d,2ec930cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dbfdb91c,38a73904,1,0,22586,300,250,2606,3,33,100003,61
2220,2220,216656,7912815231671539958,1,14102610,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39eca891,eb0f3060,1,0,20312,320,50,1780,0,1711,100077,48
2221,2221,216676,8019772105052988772,0,14102610,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a4579d10,5db079b5,1,2,8330,320,50,761,3,175,100077,23
2222,2222,216879,9496305749548810382,0,14102610,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d46d05f5,1c6a881d,1,2,8330,320,50,761,3,175,100075,23
2223,2223,217112,11053414023502358476,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5e54e7b2,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
2224,2224,217178,11450975878973102296,0,14102611,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,8bb50c36,2fadd1f5,fce66524,1,0,22562,300,50,1863,3,39,-1,23
2225,2225,217273,12001606005031852576,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,59bdebe4,a5bce124,1,0,20633,320,50,2374,3,39,-1,23
2226,2226,217459,13403240363347174007,0,14102611,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,03683bd4,1,0,22267,320,50,2566,3,41,100156,42
2227,2227,217591,14313460734231144342,0,14102611,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,cf6ee060,24399af1,1,0,19772,320,50,2227,0,935,100074,48
2228,2228,217596,14376350608175771667,0,14102611,1002,0,1ee69d19,ce81106c,50e219e0,ecad2386,7801e8d9,07d7df22,7fa139d1,3e13b64a,9a413b7b,0,0,15908,320,50,1752,3,297,100081,82
2229,2229,217639,14635002440338858059,1,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6c846767,3eb8d368,1,0,22587,320,50,2606,3,33,100005,61
2230,2230,217675,14915244068830387088,0,14102611,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51c446d4,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
2231,2231,217695,15073547928959831796,0,14102611,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80e2134e,7abbbd5c,1,0,22561,320,50,1863,3,39,-1,23
2232,2232,217814,15987548326215837323,0,14102611,1002,0,5a83611c,9e810ca7,50e219e0,ecad2386,7801e8d9,07d7df22,942d5d0c,5aefbb39,08ac11ab,0,0,6362,300,50,544,3,39,100074,23
2233,2233,217917,1671929813967789030,1,14102611,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0ebed56,711ee120,1,0,17614,320,50,1993,2,1063,100084,33
2234,2234,217945,16893784980009307007,1,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,f200cec0,81892725,1,0,6560,320,50,571,2,39,100050,32
2235,2235,217971,17063101445503411787,1,14102611,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0789378,d4897fef,1,0,18858,320,50,1882,3,35,100013,13
2236,2236,217983,1713813507381175163,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,730d58c4,45fca138,13555279,1,0,16688,320,50,1873,3,39,-1,23
2237,2237,218097,17953721865944292800,0,14102611,1005,0,d29f6d5b,24770050,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,570a1457,c144e605,1,0,17239,320,50,1973,3,39,-1,23
2238,2238,218117,18065818491197450450,0,14102611,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f7d365c7,b9b66aec,1,0,20093,300,250,2295,2,35,100075,23
2239,2239,218130,18156376018937065710,0,14102611,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5240d87f,0671f8e1,1,0,19771,320,50,2227,0,935,100074,48
2240,2240,218190,1960905853043652274,0,14102611,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62746ada,81892725,1,0,22532,320,50,2600,3,39,-1,23
2241,2241,218265,2407626389149955023,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,e29bf34d,582a510f,ff687ac4,1,0,19776,320,50,2229,0,687,100031,48
2242,2242,218355,298869697203522061,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,553f099b,1,0,15699,320,50,1722,0,35,-1,79
2243,2243,218516,4075340540564557071,0,14102611,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45dc54f3,a0f5f879,1,0,16208,320,50,1800,3,167,-1,23
2244,2244,218617,4881761224529561878,0,14102611,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,548dfa7d,3f67c4c4,1,0,22532,320,50,2600,3,39,-1,23
2245,2245,218657,5130365665720516407,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,f4510c5e,b9528b13,cef3e649,805202d4,d7ff2030,e9b8d8d7,1,3,22553,320,50,2602,0,163,100083,182
2246,2246,218819,636851777388561317,0,14102611,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cadd28ad,3e7932d7,1,0,8330,320,50,761,3,175,100077,23
2247,2247,218883,6765172263491982168,0,14102611,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a06fb6b9,f37ed101,1,0,15699,320,50,1722,0,35,-1,79
2248,2248,218970,7338886428725699772,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,71c93712,0bcabeaf,1,3,21189,320,50,2424,1,161,100189,71
2249,2249,219167,8685744095123663441,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,5d5b7d1f,c84c3993,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
2250,2250,219734,12878847936032079993,0,14102612,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,074f40d0,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
2251,2251,219766,13170291294688302074,0,14102612,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4712d425,36c6b1de,1,0,20632,320,50,2374,3,39,100119,23
2252,2252,219879,13953626183877411623,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8cd50c59,d787e91b,1,0,20122,320,50,2303,2,39,-1,23
2253,2253,219919,14220656637698342148,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8c4d8d6a,711ee120,1,0,15704,320,50,1722,0,35,-1,79
2254,2254,220195,16179688523232566318,1,14102612,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7604de87,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
2255,2255,220280,16760061293687589937,0,14102612,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,83e68d07,c794d6c9,1,0,19772,320,50,2227,0,935,100075,48
2256,2256,220505,18445279750713042696,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,31f1ecf4,3bd9e8e7,1,0,15699,320,50,1722,0,35,100084,79
2257,2257,220570,2271155569932580622,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,8b3e13f8,2347f47a,4ce2e9fc,ce7e1dc0,2d13d6ed,ecb851b2,1,3,15708,320,50,1722,0,35,100084,79
2258,2258,220646,2848065475864628966,0,14102612,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,758263c7,2b092d6f,1,0,17262,320,50,1872,3,39,-1,23
2259,2259,220687,3136013550050210573,1,14102612,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,3bb1ddd7,1,0,22268,320,50,2566,3,41,100156,42
2260,2260,220762,373491824870257512,1,14102612,1002,0,5014edea,a7870916,50e219e0,ecad2386,7801e8d9,07d7df22,af0e3c83,03f8f626,43e7b962,0,0,6365,300,50,544,3,39,100075,23
2261,2261,220784,3979012131878384248,1,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb666139,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
2262,2262,220797,4075132922792815079,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,a5bce124,1,0,20108,320,50,2299,2,1327,-1,52
2263,2263,220893,4772563779685862594,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,3f94d062,33da2e74,8ded1f7a,a99f214a,4e5b2960,38fa23d7,1,5,9248,320,50,768,3,175,100155,42
2264,2264,221037,5805962900956784175,0,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,8ce34352,1,0,15705,320,50,1722,0,35,-1,79
2265,2265,221178,6768281960636350927,1,14102612,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,de3bf3ca,0ea40c5b,1,0,4687,320,50,423,2,39,100148,32
2266,2266,221216,7002112632538765828,1,14102612,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,25e34bc4,3bd9e8e7,1,0,15699,320,50,1722,0,35,100083,79
2267,2267,221320,7677724161893678763,0,14102612,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,883f2c04,9e33071e,1,0,19016,300,250,2162,2,39,-1,33
2268,2268,221326,7733921319479083874,0,14102612,1002,0,cf3a1767,98acf46c,50e219e0,ecad2386,7801e8d9,07d7df22,0e4c1e6b,e80e135c,be8e9571,0,0,22315,320,50,2573,0,419,-1,178
2269,2269,221347,7874159855836377004,0,14102612,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,caea88c1,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
2270,2270,221442,8664892227836755396,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,2ef30274,74c40400,277e7b8c,1,0,16615,320,50,1863,3,39,-1,23
2271,2271,221578,9744390671029456885,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,52e933ed,f60c2fd3,1,0,9248,320,50,768,3,175,100156,42
2272,2272,221724,10710984876527901277,0,14102613,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,871d28af,8a4875bd,1,0,20007,320,50,2283,0,163,-1,95
2273,2273,221729,1072842082549789462,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,e63e1541,35e87701,1,0,20277,320,50,2281,3,47,100181,42
2274,2274,222056,13072572972002214810,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,5cd24fb5,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
2275,2275,222267,14469853929533186363,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,be76ed6f,981edffc,1,2,21191,320,50,2424,1,161,100189,71
2276,2276,222289,14651439338397932326,1,14102613,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b99ddeda,b6443086,1,0,20093,300,250,2295,2,35,100081,23
2277,2277,222459,15786133499645013859,0,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,de5bde7a,711ee120,1,0,20108,320,50,2299,2,1327,100084,52
2278,2278,222569,1658902115445329721,0,14102613,1002,0,c641f8d0,5854c1c2,50e219e0,ecad2386,7801e8d9,07d7df22,a390fdf0,a9831197,8debacdb,0,0,6563,320,50,572,2,39,-1,32
2279,2279,222639,17079188419753563798,1,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,177e95a1,1ccc7835,1,0,4687,320,50,423,2,39,100148,32
2280,2280,222654,17188844862481304376,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,f6a7b704,894fb406,1,0,22324,320,50,2576,1,161,-1,71
2281,2281,222659,17217665938435158833,0,14102613,1002,0,89f5c4bb,b80d03ea,50e219e0,ecad2386,7801e8d9,07d7df22,521a5bd7,844929d9,7f39481c,0,0,22244,216,36,2566,3,41,100155,42
2282,2282,222686,17435054631239932301,0,14102613,1005,0,db8bb53b,a4c06fa6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebb96e09,e2bf08f6,1,0,17863,300,250,2036,3,47,-1,156
2283,2283,222815,18446725245033280698,0,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80528fbf,158e4944,1,0,15706,320,50,1722,0,35,100084,79
2284,2284,222825,1895500158332959631,0,14102613,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cb65c1e7,31f63ca2,1,0,20093,300,250,2295,2,35,100081,23
2285,2285,222895,2397039676097452998,0,14102613,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d98a2dbc,6ac9eb05,1,0,20251,320,50,2323,0,687,100081,48
2286,2286,223037,3516498887435542739,0,14102613,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,11df0865,0eb711ec,1,0,20009,320,50,2283,0,163,-1,95
2287,2287,223180,4552087087455224079,1,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ec817657,8b1aa260,1,0,15705,320,50,1722,0,35,-1,79
2288,2288,223384,5900068860074792796,0,14102613,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,67b4c65c,be74e6fe,1,0,22587,320,50,2606,3,33,-1,61
2289,2289,223409,6020083244542545957,0,14102613,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04e340e8,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
2290,2290,223578,7359038918501515939,1,14102613,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,8f6869c4,42d09890,3324efbc,0,0,15908,320,50,1752,3,297,100081,82
2291,2291,223599,7515252290886763638,0,14102613,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8c48bbe,c17850cf,1,0,20251,320,50,2323,0,687,100081,48
